type,dataset_a,image_a,class_a,dataset_b,image_b,class_b,similarity_metric,is_cross_dataset
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1211,Brown Spot,Primary,brown spot_1212,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1212,Brown Spot,Primary,brown spot_1213,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1212,Brown Spot,Primary,brown spot_1214,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1212,Brown Spot,Primary,brown spot_1215,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1212,Brown Spot,Primary,brown spot_1218,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1212,Brown Spot,Primary,brown spot_1220,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1213,Brown Spot,Primary,brown spot_1214,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1213,Brown Spot,Primary,brown spot_1215,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1213,Brown Spot,Primary,brown spot_1217,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1214,Brown Spot,Primary,brown spot_1215,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1214,Brown Spot,Primary,brown spot_1217,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1215,Brown Spot,Primary,brown spot_1217,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1216,Brown Spot,Primary,brown spot_1221,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1218,Brown Spot,Primary,brown spot_1219,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1218,Brown Spot,Primary,brown spot_1220,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1219,Brown Spot,Primary,brown spot_1220,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1225,Brown Spot,Primary,brown spot_1226,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1229,Brown Spot,Primary,brown spot_1230,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1237,Brown Spot,Primary,brown spot_1239,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1246,Brown Spot,Primary,brown spot_1247,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1257,Brown Spot,Primary,brown spot_1258,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1259,Brown Spot,Primary,brown spot_1261,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1259,Brown Spot,Primary,brown spot_1262,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1260,Brown Spot,Primary,brown spot_1262,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1274,Brown Spot,Primary,brown spot_1275,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1276,Brown Spot,Primary,brown spot_1277,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1277,Brown Spot,Primary,brown spot_1278,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1282,Brown Spot,Primary,brown spot_1283,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1289,Brown Spot,Primary,brown spot_1290,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1289,Brown Spot,Primary,brown spot_1291,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1290,Brown Spot,Primary,brown spot_1291,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1290,Brown Spot,Primary,brown spot_1292,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1291,Brown Spot,Primary,brown spot_1292,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1298,Brown Spot,Primary,brown spot_1299,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1301,Brown Spot,Primary,brown spot_1302,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1315,Brown Spot,Primary,brown spot_1316,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1315,Brown Spot,Primary,brown spot_1317,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1316,Brown Spot,Primary,brown spot_1317,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1318,Brown Spot,Primary,brown spot_1319,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1320,Brown Spot,Primary,brown spot_1321,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1322,Brown Spot,Primary,brown spot_1323,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1322,Brown Spot,Primary,brown spot_1324,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1322,Brown Spot,Primary,brown spot_1326,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1322,Brown Spot,Primary,brown spot_1327,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1322,Brown Spot,Primary,brown spot_1328,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1323,Brown Spot,Primary,brown spot_1324,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1323,Brown Spot,Primary,brown spot_1325,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1323,Brown Spot,Primary,brown spot_1326,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1323,Brown Spot,Primary,brown spot_1327,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1323,Brown Spot,Primary,brown spot_1328,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1324,Brown Spot,Primary,brown spot_1325,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1324,Brown Spot,Primary,brown spot_1326,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1324,Brown Spot,Primary,brown spot_1327,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1325,Brown Spot,Primary,brown spot_1326,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1325,Brown Spot,Primary,brown spot_1327,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1326,Brown Spot,Primary,brown spot_1327,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1326,Brown Spot,Primary,brown spot_1328,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1327,Brown Spot,Primary,brown spot_1328,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1336,Brown Spot,Primary,brown spot_1337,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1336,Brown Spot,Primary,brown spot_1338,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1336,Brown Spot,Primary,brown spot_1365,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1337,Brown Spot,Primary,brown spot_1338,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1337,Brown Spot,Primary,brown spot_1339,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1337,Brown Spot,Primary,brown spot_1360,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1337,Brown Spot,Primary,brown spot_1362,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1337,Brown Spot,Primary,brown spot_1365,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1338,Brown Spot,Primary,brown spot_1339,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1338,Brown Spot,Primary,brown spot_1362,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1338,Brown Spot,Primary,brown spot_1365,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1339,Brown Spot,Primary,brown spot_1362,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1340,Brown Spot,Primary,brown spot_1341,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1340,Brown Spot,Primary,brown spot_1342,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1340,Brown Spot,Primary,brown spot_1365,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1341,Brown Spot,Primary,brown spot_1342,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1341,Brown Spot,Primary,brown spot_1343,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1341,Brown Spot,Primary,brown spot_1365,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1342,Brown Spot,Primary,brown spot_1343,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1342,Brown Spot,Primary,brown spot_1365,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1344,Brown Spot,Primary,brown spot_1345,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1346,Brown Spot,Primary,brown spot_1350,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1348,Brown Spot,Primary,brown spot_1349,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1358,Brown Spot,Primary,brown spot_1359,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1370,Brown Spot,Primary,brown spot_1371,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1372,Brown Spot,Primary,brown spot_1373,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1376,Brown Spot,Primary,brown spot_1377,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1377,Brown Spot,Primary,brown spot_1378,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1378,Brown Spot,Primary,brown spot_1379,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1383,Brown Spot,Primary,brown spot_1385,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1383,Brown Spot,Primary,brown spot_1386,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1383,Brown Spot,Primary,brown spot_1388,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1383,Brown Spot,Primary,brown spot_1389,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1384,Brown Spot,Primary,brown spot_1388,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1385,Brown Spot,Primary,brown spot_1387,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1385,Brown Spot,Primary,brown spot_1389,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1386,Brown Spot,Primary,brown spot_1387,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1389,Brown Spot,Primary,brown spot_1390,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1397,Brown Spot,Primary,brown spot_1398,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1399,Brown Spot,Primary,brown spot_1400,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1404,Brown Spot,Primary,brown spot_1407,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1405,Brown Spot,Primary,brown spot_1406,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1408,Brown Spot,Primary,brown spot_1414,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1409,Brown Spot,Primary,brown spot_1410,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1409,Brown Spot,Primary,brown spot_1412,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1410,Brown Spot,Primary,brown spot_1411,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1410,Brown Spot,Primary,brown spot_1412,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1410,Brown Spot,Primary,brown spot_1413,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1411,Brown Spot,Primary,brown spot_1413,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1412,Brown Spot,Primary,brown spot_1413,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1415,Brown Spot,Primary,brown spot_1416,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1418,Brown Spot,Primary,brown spot_1419,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1419,Brown Spot,Primary,brown spot_1420,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1422,Brown Spot,Primary,brown spot_1423,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1427,Brown Spot,Primary,brown spot_1428,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1437,Brown Spot,Primary,brown spot_1438,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1437,Brown Spot,Primary,brown spot_1439,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1438,Brown Spot,Primary,brown spot_1439,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1439,Brown Spot,Primary,brown spot_1440,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1439,Brown Spot,Primary,brown spot_1441,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1440,Brown Spot,Primary,brown spot_1441,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1449,Brown Spot,Primary,brown spot_1450,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1449,Brown Spot,Primary,brown spot_1451,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1449,Brown Spot,Primary,brown spot_1452,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1450,Brown Spot,Primary,brown spot_1451,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1450,Brown Spot,Primary,brown spot_1452,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1451,Brown Spot,Primary,brown spot_1452,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1452,Brown Spot,Primary,brown spot_1453,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1452,Brown Spot,Primary,brown spot_1454,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1452,Brown Spot,Primary,brown spot_1457,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1452,Brown Spot,Primary,brown spot_1458,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1452,Brown Spot,Primary,brown spot_1460,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1452,Brown Spot,Primary,brown spot_1462,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1453,Brown Spot,Primary,brown spot_1454,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1453,Brown Spot,Primary,brown spot_1457,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1453,Brown Spot,Primary,brown spot_1458,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1453,Brown Spot,Primary,brown spot_1459,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1453,Brown Spot,Primary,brown spot_1460,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1453,Brown Spot,Primary,brown spot_1461,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1453,Brown Spot,Primary,brown spot_1462,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1454,Brown Spot,Primary,brown spot_1455,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1454,Brown Spot,Primary,brown spot_1456,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1454,Brown Spot,Primary,brown spot_1457,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1454,Brown Spot,Primary,brown spot_1459,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1454,Brown Spot,Primary,brown spot_1460,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1454,Brown Spot,Primary,brown spot_1462,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1455,Brown Spot,Primary,brown spot_1456,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1455,Brown Spot,Primary,brown spot_1459,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1455,Brown Spot,Primary,brown spot_1460,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1456,Brown Spot,Primary,brown spot_1459,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1456,Brown Spot,Primary,brown spot_1460,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1457,Brown Spot,Primary,brown spot_1458,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1457,Brown Spot,Primary,brown spot_1460,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1457,Brown Spot,Primary,brown spot_1461,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1457,Brown Spot,Primary,brown spot_1462,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1458,Brown Spot,Primary,brown spot_1461,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1458,Brown Spot,Primary,brown spot_1462,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1458,Brown Spot,Primary,brown spot_1464,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1459,Brown Spot,Primary,brown spot_1460,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1459,Brown Spot,Primary,brown spot_1463,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1460,Brown Spot,Primary,brown spot_1462,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1460,Brown Spot,Primary,brown spot_1463,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1461,Brown Spot,Primary,brown spot_1462,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1461,Brown Spot,Primary,brown spot_1464,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1472,Brown Spot,Primary,brown spot_1473,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1487,Brown Spot,Primary,brown spot_1488,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1499,Brown Spot,Primary,brown spot_1500,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1499,Brown Spot,Primary,brown spot_1501,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1500,Brown Spot,Primary,brown spot_1501,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1506,Brown Spot,Primary,brown spot_1507,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1509,Brown Spot,Primary,brown spot_1510,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1509,Brown Spot,Primary,brown spot_1511,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1510,Brown Spot,Primary,brown spot_1511,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1516,Brown Spot,Primary,brown spot_1518,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1519,Brown Spot,Primary,brown spot_1520,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1519,Brown Spot,Primary,brown spot_1521,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1520,Brown Spot,Primary,brown spot_1521,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1521,Brown Spot,Primary,brown spot_1525,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1523,Brown Spot,Primary,brown spot_1524,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1527,Brown Spot,Primary,brown spot_1528,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1529,Brown Spot,Primary,brown spot_1530,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1530,Brown Spot,Primary,brown spot_1531,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1534,Brown Spot,Primary,brown spot_1535,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1535,Brown Spot,Primary,brown spot_1536,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1535,Brown Spot,Primary,brown spot_1538,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1536,Brown Spot,Primary,brown spot_1538,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1536,Brown Spot,Primary,brown spot_1539,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1538,Brown Spot,Primary,brown spot_1539,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1544,Brown Spot,Primary,brown spot_1547,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1550,Brown Spot,Primary,brown spot_1551,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1557,Brown Spot,Primary,brown spot_1558,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1561,Brown Spot,Primary,brown spot_1562,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1561,Brown Spot,Primary,brown spot_1563,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1562,Brown Spot,Primary,brown spot_1563,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1566,Brown Spot,Primary,brown spot_1567,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1574,Brown Spot,Primary,brown spot_1575,Brown Spot,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1576,Brown Spot,Primary,brown spot_1577,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1578,Brown Spot,Primary,brown spot_1579,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1578,Brown Spot,Primary,brown spot_1583,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1580,Brown Spot,Primary,brown spot_1581,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1580,Brown Spot,Primary,brown spot_1582,Brown Spot,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1581,Brown Spot,Primary,brown spot_1582,Brown Spot,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1587,Brown Spot,Primary,brown spot_1588,Brown Spot,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1587,Brown Spot,Primary,brown spot_1589,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1588,Brown Spot,Primary,brown spot_1589,Brown Spot,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Primary,brown spot_1596,Brown Spot,Primary,brown spot_1597,Brown Spot,hamming_dist_1,False
